URL,Version,Status,OIDs,Name,Title,Description,Uses,Used,Sources
https://fhir-ig.digitalhealth.gov.ng/ValueSet/ng-hiv-art-monthly-cervical-screening-timing-vs,0.0.0,draft,"2.16.840.1.113884.3.9944.1.48.30",NgHivArtMonthlyCervicalScreeningTimingVS,NG HIV ART Monthly Cervical Screening Timing,"Timing categories used under ART23.",,"Internal"
https://fhir-ig.digitalhealth.gov.ng/ValueSet/ng-hiv-art-monthly-cervical-treatment-type-vs,0.0.0,draft,"2.16.840.1.113884.3.9944.1.48.31",NgHivArtMonthlyCervicalTreatmentTypeVS,NG HIV ART Monthly Cervical Treatment Types,"Treatment categories used under ART24.",,"Internal"
https://fhir-ig.digitalhealth.gov.ng/ValueSet/ng-hiv-art-monthly-cm-result-vs,0.0.0,draft,"2.16.840.1.113884.3.9944.1.48.32",NgHivArtMonthlyCmResultVS,NG HIV ART Monthly Cryptococcal Meningitis Results,"Lumbar-puncture screening result categories used under ART21.",,"Internal"
https://fhir-ig.digitalhealth.gov.ng/ValueSet/ng-hiv-art-monthly-crag-age-group-vs,0.0.0,draft,"2.16.840.1.113884.3.9944.1.48.33",NgHivArtMonthlyCragAgeGroupVS,NG HIV ART Monthly CrAg Age Groups,"Age groups printed for the serum CrAg section.",,"Internal"
https://fhir-ig.digitalhealth.gov.ng/ValueSet/ng-hiv-art-monthly-crag-result-vs,0.0.0,draft,"2.16.840.1.113884.3.9944.1.48.34",NgHivArtMonthlyCragResultVS,NG HIV ART Monthly Serum CrAg Results,"Serum CrAg result categories used under ART20.",,"Internal"
https://fhir-ig.digitalhealth.gov.ng/ValueSet/ng-hiv-art-monthly-indicator-vs,0.0.0,draft,"2.16.840.1.113884.3.9944.1.48.35",NgHivArtMonthlyIndicatorVS,NG HIV ART Monthly Summary Indicators,"The 24 ART monthly summary indicators.",,"Internal"
https://fhir-ig.digitalhealth.gov.ng/ValueSet/ng-hiv-art-monthly-interruption-outcome-vs,0.0.0,draft,"2.16.840.1.113884.3.9944.1.48.36",NgHivArtMonthlyInterruptionOutcomeVS,NG HIV ART Monthly Interruption Outcomes,"Tracking outcomes used to disaggregate ART5.",,"Internal"
https://fhir-ig.digitalhealth.gov.ng/ValueSet/ng-hiv-art-monthly-mmd-duration-vs,0.0.0,draft,"2.16.840.1.113884.3.9944.1.48.37",NgHivArtMonthlyMmdDurationVS,NG HIV ART Monthly MMD Duration,"Multi-month dispensing duration bands.",,"Internal"
https://fhir-ig.digitalhealth.gov.ng/ValueSet/ng-hiv-art-monthly-tb-ahd-age-group-vs,0.0.0,draft,"2.16.840.1.113884.3.9944.1.48.38",NgHivArtMonthlyTbAhdAgeGroupVS,NG HIV ART Monthly TB and AHD Age Groups,"Age groups used in the HIV/TB and general AHD sections.",,"Internal"
https://fhir-ig.digitalhealth.gov.ng/ValueSet/ng-hiv-art-register-cervical-status-vs,0.0.0,draft,"2.16.840.1.113884.3.9944.1.48.39",NgHivArtRegisterCervicalStatusVS,NG HIV ART Register Cervical Cancer Screening Status,"Cervical-cancer screening workflow statuses permitted in column A27 of the National ART Register.",,"Internal"
https://fhir-ig.digitalhealth.gov.ng/ValueSet/ng-hiv-art-register-cryptococcal-status-vs,0.0.0,draft,"2.16.840.1.113884.3.9944.1.48.40",NgHivArtRegisterCryptococcalStatusVS,NG HIV ART Register Cryptococcal Status,"Cryptococcal statuses permitted in column A25 of the National ART Register.",,"Internal"
https://fhir-ig.digitalhealth.gov.ng/ValueSet/ng-hiv-art-register-dsd-status-vs,0.0.0,draft,"2.16.840.1.113884.3.9944.1.48.41",NgHivArtRegisterDsdStatusVS,NG HIV ART Register DSD Status,"Differentiated-service-delivery statuses permitted in column A33 of the National ART Register.",,"Internal"
https://fhir-ig.digitalhealth.gov.ng/ValueSet/ng-hiv-art-register-hepatitis-status-vs,0.0.0,draft,"2.16.840.1.113884.3.9944.1.48.42",NgHivArtRegisterHepatitisStatusVS,NG HIV ART Register Hepatitis Screening Status,"Hepatitis screening and treatment statuses permitted in column A28 of the National ART Register.",,"Internal"
https://fhir-ig.digitalhealth.gov.ng/ValueSet/ng-hiv-art-register-outcome-vs,0.0.0,draft,"2.16.840.1.113884.3.9944.1.48.43",NgHivArtRegisterOutcomeVS,NG HIV ART Register Six-Month Outcomes,"Subset of the existing HIV ART follow-up statuses used in column A35 of the National ART Register.",,"Internal"
https://fhir-ig.digitalhealth.gov.ng/ValueSet/ng-hiv-art-register-regimen-vs,0.0.0,draft,"2.16.840.1.113884.3.9944.1.48.44",NgHivArtRegisterRegimenVS,NG HIV ART Register Regimens,"ART regimen codes permitted in columns A30 and A32 of the National ART Register.",,"Internal"
https://fhir-ig.digitalhealth.gov.ng/ValueSet/ng-hiv-art-register-tb-status-vs,0.0.0,draft,"2.16.840.1.113884.3.9944.1.48.45",NgHivArtRegisterTbStatusVS,NG HIV ART Register TB Status,"TB statuses permitted in column A20 of the National ART Register.",,"Internal"
https://fhir-ig.digitalhealth.gov.ng/ValueSet/ng-hiv-art-register-tpt-outcome-vs,0.0.0,draft,"2.16.840.1.113884.3.9944.1.48.46",NgHivArtRegisterTptOutcomeVS,NG HIV ART Register TPT Outcome,"TB preventive-therapy outcomes permitted in column A22 of the National ART Register.",,"Internal"
https://fhir-ig.digitalhealth.gov.ng/ValueSet/ng-hiv-art-stop-reason-vs,0.0.0,draft,"2.16.840.1.113884.3.9944.1.48.47",NgHivArtStopReasonVS,NG HIV ART Stop Reason,"Reasons for stopping or interrupting ART used on the Nigeria HIV Care/ART Card.",,"Internal"
https://fhir-ig.digitalhealth.gov.ng/ValueSet/ng-hiv-arv-adherence-vs,0.0.0,active,"2.16.840.1.113884.3.9944.1.48.48",NgHivARVAdherenceVS,HIV-ARV Adherence ValueSet,"ARV Adherence",,"SCT,Internal"
https://fhir-ig.digitalhealth.gov.ng/ValueSet/ng-hiv-arv-regimen-change-category-vs,0.0.0,active,"2.16.840.1.113884.3.9944.1.48.49",NgHivARVRegimenChangeCategoryVS,HIV ARV Regimen Change Category,"Codes used for representing the category for the ARV regimen change.",,"Internal"
https://fhir-ig.digitalhealth.gov.ng/ValueSet/ng-hiv-arv-regimen-change-type-vs,0.0.0,active,"2.16.840.1.113884.3.9944.1.48.50",NgHivARVRegimenChangeTypeVS,HIV ARV Regimen Change Type,"Codes used for representing the type of change associated with the ARV regimen (Switch or Substitute).",,"Internal"
https://fhir-ig.digitalhealth.gov.ng/ValueSet/ng-hiv-arv-side-effects-vs,0.0.0,active,"2.16.840.1.113884.3.9944.1.48.51",NgHivARVSideEffectsVS,HIV ARV Side Effects,"Codes used for representing any side effects of the ARV medication prescribed to the patient.",,"SCT,LOINC"
https://fhir-ig.digitalhealth.gov.ng/ValueSet/ng-hiv-arv-treatment-vs,0.0.0,active,"2.16.840.1.113884.3.9944.1.48.52",NgHivARVTreatmentVS,HIV - ARV Drugs ValueSet,"A list of codes describing the ARV Drugs.",,"SCT,Internal"
https://fhir-ig.digitalhealth.gov.ng/ValueSet/ng-hiv-care-entry-point-vs,0.0.0,draft,"2.16.840.1.113884.3.9944.1.48.53",NgHivCareEntryPointVS,NG HIV Care Entry Point,"Care-entry-point codes used on the Nigeria HIV Care/ART Card.",,"Internal"
https://fhir-ig.digitalhealth.gov.ng/ValueSet/ng-hiv-cause-of-death-vs,0.0.0,draft,"2.16.840.1.113884.3.9944.1.48.54",NgHivCauseOfDeathVS,NG HIV Cause of Death,"Cause-of-death categories used on the Nigeria HIV Care/ART Card.",,"Internal"
https://fhir-ig.digitalhealth.gov.ng/ValueSet/ng-hiv-cd4-reference-vs,0.0.0,draft,"2.16.840.1.113884.3.9944.1.48.55",NgHivCd4ReferenceVS,NG HIV CD4 Reference,"CD4 threshold categories used on the Nigeria HIV Care/ART Card.",,"Internal"
https://fhir-ig.digitalhealth.gov.ng/ValueSet/ng-hiv-cd4-vl-classification-for-treatment-failure-vs,0.0.0,active,"2.16.840.1.113884.3.9944.1.48.56",NgHivCD4AndVLClassificationForTreatmentFailureVS,HIV Viral Load/CD4 Count Classifications ValueSet,"Codes used for indicating the classification for the Viral Load/CD4 count treatment failure.",,"Internal,LOINC"
https://fhir-ig.digitalhealth.gov.ng/ValueSet/ng-hiv-cervical-cancer-screened-vs,0.0.0,active,"2.16.840.1.113884.3.9944.1.48.57",NgHivCervicalCancerScreenedVS,HIV Cervical Cancer Screened,"Codes used for representing whether screening for cervical cancer was done.",,"SCT"
