"Id","Path","Slice Name","Alias(s)","Label","Min","Max","Must Support?","Is Modifier?","Is Summary?","Type(s)","Short","Definition","Comments","Requirements","Default Value","Meaning When Missing","Fixed Value","Pattern","Example","Minimum Value","Maximum Value","Maximum Length","Binding Strength","Binding Description","Binding Value Set","Code","Slicing Discriminator","Slicing Description","Slicing Ordered","Slicing Rules","Base Path","Base Min","Base Max","Condition(s)","Constraint(s)","Mapping: NG HIV Integrated Laboratory Monitoring Register Column Mapping"
"NgHivIntLabMonitoringRegister.entry.eidEntryPoint","NgHivIntLabMonitoringRegister.entry.eidEntryPoint","","","",0,1,"","","","Coding {[]} {[]}
","A7 EID entry point","Care entry point of the HIV-exposed infant.","","","","","","","","","",,"extensible","","https://fhir-ig.digitalhealth.gov.ng/ValueSet/ng-hiv-care-entry-point-vs","",,,,"NgHivIntLabMonitoringRegister.entry.eidEntryPoint",0,1,"","","A7"
"NgHivIntLabMonitoringRegister.entry.eidEntryPointText","NgHivIntLabMonitoringRegister.entry.eidEntryPointText","","","",0,1,"","","","string {[]} {[]}
","A7 EID entry point source text","Source entry-point text when the printed code is unavailable or is not represented by the existing ValueSet.","","","","","","","","","",,,,,"",,,,"NgHivIntLabMonitoringRegister.entry.eidEntryPointText",0,1,"","","A7 uncoded source value"
"NgHivIntLabMonitoringRegister.entry.sex","NgHivIntLabMonitoringRegister.entry.sex","","","",1,1,"","","","Coding {[]} {[]}
","A8–A9 Sex","Client sex represented by the printed male and female columns.","","","","","","","","","",,"required","","https://fhir-ig.digitalhealth.gov.ng/ValueSet/ng-gender-vs","",,,,"NgHivIntLabMonitoringRegister.entry.sex",1,1,"","","A8 Male / A9 Female"
"NgHivIntLabMonitoringRegister.entry.ageYears","NgHivIntLabMonitoringRegister.entry.ageYears","","","",0,1,"","","","integer {[]} {[]}
","A10 Age in years","Client age in completed years.","","","","","","","","","",,,,,"",,,,"NgHivIntLabMonitoringRegister.entry.ageYears",0,1,"","","A10"
"NgHivIntLabMonitoringRegister.entry.eidAgeValue","NgHivIntLabMonitoringRegister.entry.eidAgeValue","","","",0,1,"","","","integer {[]} {[]}
","A11–A14 EID age value","Infant age at specimen collection.","","","","","","","","","",,,,,"",,,,"NgHivIntLabMonitoringRegister.entry.eidAgeValue",0,1,"","","A11–A14 value"
"NgHivIntLabMonitoringRegister.entry.eidAgeUnit","NgHivIntLabMonitoringRegister.entry.eidAgeUnit","","","",0,1,"","","","code {[]} {[]}
","A11–A14 EID age unit","Days, weeks or months used for the EID age value.","","","","","","","","","",,"required","","http://hl7.org/fhir/ValueSet/units-of-time","",,,,"NgHivIntLabMonitoringRegister.entry.eidAgeUnit",0,1,"","","A11–A14 unit"
"NgHivIntLabMonitoringRegister.entry.eidAgeCategory","NgHivIntLabMonitoringRegister.entry.eidAgeCategory","","","",0,1,"","","","Coding {[]} {[]}
","A11–A14 EID age category","Printed EID age band into which the infant falls.","","","","","","","","","",,"required","","https://fhir-ig.digitalhealth.gov.ng/ValueSet/ng-hiv-int-lab-eid-age-category-vs","",,,,"NgHivIntLabMonitoringRegister.entry.eidAgeCategory",0,1,"","","A11 <=72 hours / A12 >72 hours to <2 months / A13 2–12 months / A14 >12 months"
"NgHivIntLabMonitoringRegister.entry.pregnant","NgHivIntLabMonitoringRegister.entry.pregnant","","","",0,1,"","","","boolean {[]} {[]}
","A15 Pregnancy status","True when the client was pregnant at specimen collection.","","","","","","","","","",,,,,"",,,,"NgHivIntLabMonitoringRegister.entry.pregnant",0,1,"","","A15 code P"
"NgHivIntLabMonitoringRegister.entry.breastfeeding","NgHivIntLabMonitoringRegister.entry.breastfeeding","","","",0,1,"","","","boolean {[]} {[]}
","A15 Breastfeeding status","True when the client was breastfeeding at specimen collection.","","","","","","","","","",,,,,"",,,,"NgHivIntLabMonitoringRegister.entry.breastfeeding",0,1,"","","A15 code B"
"NgHivIntLabMonitoringRegister.entry.testRequested","NgHivIntLabMonitoringRegister.entry.testRequested","","","",1,*,"","","","Coding {[]} {[]}
","A16–A21 Test requested","One or more tests marked in the register: HIV viral load, HBV viral load, HCV viral load, EID, CD4 count or other.","","","","","","","","","",,"required","","https://fhir-ig.digitalhealth.gov.ng/ValueSet/ng-hiv-int-lab-register-test-vs","",,,,"NgHivIntLabMonitoringRegister.entry.testRequested",1,*,"","","A16 HIV VL / A17 HBV VL / A18 HCV VL / A19 EID / A20 CD4 / A21 Other"
"NgHivIntLabMonitoringRegister.entry.otherLaboratoryTest","NgHivIntLabMonitoringRegister.entry.otherLaboratoryTest","","","",0,*,"","","","BackboneElement {[]} {[]}
","A21 and A42 Other laboratory test","A requested laboratory test not represented by one of the fixed register columns.","","","","","","","","","",,,,,"",,,,"NgHivIntLabMonitoringRegister.entry.otherLaboratoryTest",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
"
